content,publish_time,like_count,comment_count,platform,brand,product,campaign,source_type,risk_label,sentiment,sentiment_score,sentiment_confidence,topic_distribution,dominant_topic,topic_confidence
如果后续能补充第三方检测和适用人群说明，会更放心。大家怎么看？我是外油内干，直播间入手，空瓶半瓶后，鼻翼和脸颊反应最明显。,2026-05-26 17:44:00,18,15,微博,NewBrand,屏障修护面霜,达人测评,达人笔记,中性观察,neutral,0.0,0.5,[0.03098648 0.03097197 0.03077047 0.87608839 0.03118269],3,0.8760883941634543
这次早C晚A精华套装真的好用，质地清爽不黏，早上上妆也不搓泥，已经准备回购。大家怎么看？我是混油皮，达人链接下单，连续用了3天，大促期间看到很多类似反馈。,2026-05-30 21:07:00,12,7,天猫评价,竞品A,早C晚A精华套装,618大促,话题讨论,正向口碑,positive,0.5,0.8,[0.02723487 0.02736362 0.02665852 0.66730629 0.2514367 ],3,0.6673062901824003
说实话，竞品B广告说温和修护，但我用完明显过敏，这种宣传太离谱。我是干敏皮，直播间入手，空瓶半瓶后，后续上妆状态变化很大。,2026-06-01 02:42:00,15,15,天猫评价,竞品B,舒缓保湿面膜,达人测评,电商评价,产品质量风险,neutral,-0.125,0.425,[0.0296384  0.88149543 0.02929098 0.02959426 0.02998094],1,0.8814954284145927
用了几天，活动价还可以，套装搭配合理，适合第一次尝试这个系列。希望品牌给个明确说明。我是正常偏干，朋友推荐后购买，连续用了3天，这个点对敏感肌很关键。,2026-05-25 01:00:00,123,4,小红书,NewBrand,屏障修护面霜,夏季修护专题,话题讨论,正向口碑,positive,1.0,1.0,[0.02809118 0.02807258 0.02799787 0.02802907 0.8878093 ],4,0.8878092977742345
姐妹们，敏感肌用屏障修护面霜很安心，泛红稳定下来，保湿感也不错。大家怎么看？我是正常偏干，朋友推荐后购买，刚上脸10分钟，评论区反馈分化很明显。,2026-05-25 11:06:00,72,24,抖音,NewBrand,屏障修护面霜,敏感肌种草,达人笔记,正向口碑,positive,0.7,1.0,[0.02680587 0.8929148  0.02665358 0.0267587  0.02686705],1,0.8929147965531815
用了几天，包装设计挺好看，但更关心长期使用后的稳定性。大家怎么看？我是屏障受损肌，直播间入手，刚上脸10分钟，和同价位竞品对比差异明显。,2026-05-26 12:36:00,18,2,京东评价,NewBrand,光感修护精华液,达人测评,用户评论,中性观察,neutral,0.0,0.5,[0.02852565 0.02846051 0.88567617 0.02846148 0.0288762 ],2,0.8856761687952033
姐妹们，买的套装里小样快过期，包装还压坏了，活动体验很糟糕。大家怎么看？我是正常偏干，旗舰店买的，用了2次，评论区反馈分化很明显。,2026-05-27 13:39:00,210,21,京东评价,竞品A,光感修护精华液,达人测评,话题讨论,价格价值争议,negative,-1.5,1.0,[0.03081532 0.0307665  0.03070531 0.03076782 0.87694505],4,0.8769450520011618
姐妹们，质地看着高级，上脸却搓泥，后续上妆完全不服帖，踩雷。希望品牌给个明确说明。我是痘肌，朋友推荐后购买，刚上脸10分钟，后续上妆状态变化很大。,2026-05-24 10:36:00,54,28,抖音,NewBrand,光感修护精华液,夏季修护专题,达人笔记,价格价值争议,negative,-1.0,1.0,[0.88536892 0.02864738 0.02837264 0.02860293 0.02900813],0,0.8853689232259193
姐妹们，客服回复速度还行，但对过敏问题的解释比较模板化。大家怎么看？我是沙漠干皮，大促囤货，空瓶半瓶后，和同价位竞品对比差异明显。,2026-05-26 09:52:00,7,4,B站,竞品A,屏障修护面霜,达人测评,达人笔记,中性观察,negative,-1.0,1.0,[0.02813677 0.88701853 0.02814279 0.02846144 0.02824046],1,0.8870185305495436
看到很多人反馈刺痛，也有人说好用，感觉和肤质关系很大。不建议盲买。我是混油皮，达人链接下单，连续用了3天，后续上妆状态变化很大。,2026-05-29 10:41:00,0,1,天猫评价,竞品A,早C晚A精华套装,夏季修护专题,用户评论,中性观察,negative,-1.0,1.0,[0.8849126  0.02883099 0.02845255 0.02887165 0.02893221],0,0.8849126039347429
这次温和洁面乳真的好用，质地清爽不黏，早上上妆也不搓泥，已经准备回购。不建议盲买。我是屏障受损肌，朋友推荐后购买，空瓶半瓶后，鼻翼和脸颊反应最明显。,2026-05-30 16:47:00,9,17,天猫评价,NewBrand,温和洁面乳,达人测评,电商评价,正向口碑,positive,0.625,0.925,[0.02602995 0.02626761 0.02570999 0.89576831 0.02622414],3,0.8957683053125952
连续用了一周，温和洁面乳对换季干燥有改善，修护感很明显。我是沙漠干皮，大促囤货，用了1周，希望品牌补充适用人群说明。,2026-05-29 13:11:00,44,18,京东评价,NewBrand,温和洁面乳,达人测评,话题讨论,正向口碑,positive,1.125,1.0,[0.03076284 0.87688068 0.03064778 0.03092598 0.03078271],1,0.8768806826313078
买的套装里小样快过期，包装还压坏了，活动体验很糟糕。大家怎么看？我是干敏皮，旗舰店买的，连续用了3天，大促期间看到很多类似反馈。,2026-05-31 14:52:00,228,68,抖音,NewBrand,屏障修护面霜,达人测评,短视频评论,达人内容质疑,negative,-1.5,1.0,[0.03005929 0.03004836 0.02988697 0.02975365 0.88025173],4,0.8802517269999285
用了几天，这次光感修护精华液真的好用，质地清爽不黏，早上上妆也不搓泥，已经准备回购。不建议盲买。我是沙漠干皮，小样试用后入正装，用了2次，鼻翼和脸颊反应最明显。,2026-05-29 01:23:00,33,10,B站,NewBrand,光感修护精华液,达人测评,短视频评论,正向口碑,positive,0.625,0.925,[0.02550959 0.02573512 0.02544624 0.89773876 0.0255703 ],3,0.8977387557873502
小红书用户 ：NewBrand光感修护精华液用了两次就过敏辣脸，脸颊刺痛泛红，客服还让我继续观察，真的离谱。,2026-05-31 09:10:00,1850,426,小红书,NewBrand,光感修护精华液,618大促,达人笔记,产品质量风险,negative,-0.75,1.0,[0.03803747 0.83802125 0.03801289 0.0476161  0.03831229],1,0.8380212472930201
用了屏障修护面霜之后脸颊刺痛泛红，严重辣脸，第二天还起了小疹子。希望品牌给个明确说明。我是痘肌，直播间入手，连续用了3天，评论区反馈分化很明显。,2026-05-25 02:00:00,52,55,天猫评价,竞品B,屏障修护面霜,敏感肌种草,话题讨论,广告承诺争议,neutral,-0.2,0.5,[0.02768258 0.88923049 0.02756251 0.02773315 0.02779126],1,0.889230494720956
说实话，达人测评没有夸张，实际使用确实温和，油皮也能接受。我是外油内干，朋友推荐后购买，刚上脸10分钟，和同价位竞品对比差异明显。,2026-05-28 02:29:00,120,7,B站,竞品C,舒缓保湿面膜,夏季修护专题,电商评价,正向口碑,negative,-1.5,1.0,[0.88627824 0.02839026 0.02832396 0.02851138 0.02849616],0,0.8862782391904842
测评后感觉，达人测评没有夸张，实际使用确实温和，油皮也能接受。希望品牌给个明确说明。我是油敏皮，大促囤货，早晚用了4天，希望品牌补充适用人群说明。,2026-05-29 10:00:00,79,5,天猫评价,NewBrand,温和洁面乳,新品上市,达人笔记,正向口碑,neutral,0.167,0.467,[0.88647626 0.02841804 0.0282799  0.02828112 0.02854468],0,0.8864762558994614
竞品最近也在推类似概念，想看更真实的横评对比。不建议盲买。我是正常偏干，达人链接下单，空瓶半瓶后，和同价位竞品对比差异明显。,2026-05-25 11:12:00,12,0,天猫评价,NewBrand,屏障修护面霜,敏感肌种草,短视频评论,中性观察,neutral,0.0,0.5,[0.02970863 0.02967356 0.88106138 0.02987003 0.0296864 ],2,0.8810613824413237
说实话，达人笔记全在夸，评论区却很多人说刺激，品牌是不是控评了。我是屏障受损肌，达人链接下单，连续用了3天，和同价位竞品对比差异明显。,2026-05-26 22:44:00,212,25,天猫评价,竞品A,光感修护精华液,敏感肌种草,话题讨论,达人内容质疑,negative,-1.0,1.0,[0.02962449 0.02984547 0.02959717 0.88117371 0.02975916],3,0.8811737143291959
说实话，竞品B这波新品包装和肤感都比以前细腻，吸收快，味道也克制。大家怎么看？我是油敏皮，大促囤货，用了1周，评论区反馈分化很明显。,2026-05-29 03:27:00,116,21,天猫评价,竞品B,早C晚A精华套装,新品上市,达人笔记,正向口碑,positive,1.0,1.0,[0.02917566 0.02926666 0.02925694 0.02921894 0.8830818 ],4,0.8830818046091164
用了几天，价格比竞品贵一截，但效果没有宣传那么夸张，感觉被种草文骗了。我是外油内干，小样试用后入正装，用了1周，评论区反馈分化很明显。,2026-05-28 23:27:00,55,15,京东评价,竞品A,屏障修护面霜,新品上市,达人笔记,达人内容质疑,neutral,0.0,0.5,[0.02866246 0.02859791 0.02855612 0.88555103 0.02863248],3,0.8855510267523627
姐妹们，用了屏障修护面霜之后脸颊刺痛泛红，严重辣脸，第二天还起了小疹子。希望品牌给个明确说明。我是油敏皮，朋友推荐后购买，用了1周，希望品牌补充适用人群说明。,2026-05-27 12:04:00,64,14,抖音,竞品A,屏障修护面霜,敏感肌种草,用户评论,达人内容质疑,neutral,0.0,0.3,[0.02702866 0.89232353 0.02677387 0.0269532  0.02692074],1,0.8923235345194596
姐妹们，买的套装里小样快过期，包装还压坏了，活动体验很糟糕。大家怎么看？我是正常偏干，小样试用后入正装，用了2次，客服回复会直接影响我是否复购。,2026-05-28 18:05:00,117,11,抖音,NewBrand,温和洁面乳,达人测评,用户评论,达人内容质疑,negative,-1.5,1.0,[0.02802665 0.02785021 0.02755961 0.02770579 0.88885775],4,0.8888577493469263
这次舒缓保湿面膜真的好用，质地清爽不黏，早上上妆也不搓泥，已经准备回购。不建议盲买。我是正常偏干，小样试用后入正装，用了2次，希望品牌补充适用人群说明。,2026-06-01 01:59:00,51,14,抖音,竞品C,舒缓保湿面膜,敏感肌种草,用户评论,正向口碑,neutral,0.3,0.6,[0.02590863 0.02660449 0.02562194 0.89629168 0.02557326],3,0.8962916799914817
姐妹们，NewBrand广告说温和修护，但我用完明显过敏，这种宣传太离谱。希望品牌给个明确说明。我是油敏皮，达人链接下单，早晚用了4天，后续上妆状态变化很大。,2026-05-30 20:29:00,295,15,京东评价,NewBrand,屏障修护面霜,618大促,短视频评论,售后体验不满,neutral,0.1,0.4,[0.0278306  0.88915215 0.02741209 0.02775224 0.02785292],1,0.8891521509528582
敏感肌用光感修护精华液很安心，泛红稳定下来，保湿感也不错。希望品牌给个明确说明。我是痘肌，旗舰店买的，空瓶半瓶后，和同价位竞品对比差异明显。,2026-05-26 20:32:00,29,34,京东评价,NewBrand,光感修护精华液,新品上市,达人笔记,正向口碑,positive,0.75,1.0,[0.02881662 0.88518275 0.02867682 0.02870105 0.02862276],1,0.8851827490591261
说实话，保湿和提亮都比较自然，不是那种立刻假白的效果。大家怎么看？我是外油内干，小样试用后入正装，用了2次，这个点对敏感肌很关键。,2026-05-28 20:13:00,102,9,京东评价,NewBrand,舒缓保湿面膜,敏感肌种草,话题讨论,正向口碑,positive,1.0,1.0,[0.87993871 0.03000757 0.02990278 0.03005435 0.03009658],0,0.879938711874068
测评后感觉，保湿和提亮都比较自然，不是那种立刻假白的效果。我是正常偏干，大促囤货，连续用了3天，大促期间看到很多类似反馈。,2026-05-24 18:58:00,64,13,京东评价,竞品A,早C晚A精华套装,618大促,达人笔记,正向口碑,positive,1.0,1.0,[0.88937541 0.02765866 0.02753905 0.02758421 0.02784266],0,0.8893754144237552
用了几天，竞品B广告说温和修护，但我用完明显过敏，这种宣传太离谱。不建议盲买。我是干敏皮，直播间入手，用了1周，评论区反馈分化很明显。,2026-05-28 02:43:00,23,0,天猫评价,竞品B,光感修护精华液,新品上市,用户评论,价格价值争议,neutral,-0.125,0.425,[0.02957499 0.88133612 0.02969263 0.02970369 0.02969257],1,0.8813361204427147
姐妹们，客服一直让我再观察，没有给明确处理方案，售后体验真的差。不建议盲买。我是正常偏干，达人链接下单，用了1周，和同价位竞品对比差异明显。,2026-05-25 03:01:00,67,18,B站,NewBrand,屏障修护面霜,夏季修护专题,电商评价,售后体验不满,positive,1.5,1.0,[0.02818715 0.02829839 0.02821548 0.8870552  0.02824378],3,0.8870552041037556
测评后感觉，用了三天爆痘，停用后才慢慢好，不敢继续用了。还会继续观察。我是正常偏干，直播间入手，用了1周，后续上妆状态变化很大。,2026-05-29 21:45:00,203,45,微博,NewBrand,屏障修护面霜,618大促,话题讨论,售后体验不满,neutral,0.0,0.3,[0.02990168 0.02968455 0.029629   0.02973134 0.88105343],4,0.8810534290152013
质地看着高级，上脸却搓泥，后续上妆完全不服帖，踩雷。大家怎么看？我是正常偏干，朋友推荐后购买，刚上脸10分钟，鼻翼和脸颊反应最明显。,2026-05-30 12:14:00,43,28,抖音,NewBrand,舒缓保湿面膜,夏季修护专题,用户评论,广告承诺争议,neutral,0.0,0.5,[0.88496294 0.02878002 0.02848515 0.02889832 0.02887357],0,0.8849629382909976
用了几天，连续用了一周，早C晚A精华套装对换季干燥有改善，修护感很明显。我是混油皮，达人链接下单，连续用了3天，鼻翼和脸颊反应最明显。,2026-05-29 21:14:00,43,12,抖音,竞品A,早C晚A精华套装,敏感肌种草,话题讨论,正向口碑,positive,1.0,1.0,[0.03068858 0.87686514 0.03056737 0.03093913 0.03093978],1,0.8768651391919735
客服解释成分很专业，售后响应也快，这点比竞品体验好。不建议盲买。我是屏障受损肌，旗舰店买的，空瓶半瓶后，后续上妆状态变化很大。,2026-06-01 01:16:00,20,4,B站,NewBrand,屏障修护面霜,618大促,用户评论,正向口碑,positive,1.5,1.0,[0.0287303  0.88513594 0.02841155 0.02880968 0.02891253],1,0.8851359436718736
姐妹们，用了三天爆痘，停用后才慢慢好，不敢继续用了。还会继续观察。我是沙漠干皮，大促囤货，空瓶半瓶后，评论区反馈分化很明显。,2026-06-01 08:19:00,60,58,抖音,竞品B,屏障修护面霜,新品上市,用户评论,产品质量风险,neutral,0.0,0.3,[0.02905794 0.02904813 0.0289288  0.02921998 0.88374515],4,0.8837451538480338
测评后感觉，NewBrand这波新品包装和肤感都比以前细腻，吸收快，味道也克制。希望品牌给个明确说明。我是沙漠干皮，小样试用后入正装，用了2次，鼻翼和脸颊反应最明显。,2026-05-30 04:04:00,24,6,天猫评价,NewBrand,屏障修护面霜,敏感肌种草,达人笔记,正向口碑,positive,1.0,1.0,[0.02570836 0.02568543 0.02558702 0.02588655 0.89713263],4,0.8971326339141751
测评后感觉，活动价还可以，套装搭配合理，适合第一次尝试这个系列。不建议盲买。我是沙漠干皮，大促囤货，空瓶半瓶后，这个点对敏感肌很关键。,2026-05-26 01:15:00,18,10,天猫评价,NewBrand,早C晚A精华套装,达人测评,电商评价,正向口碑,positive,1.0,1.0,[0.02855174 0.0285699  0.02845188 0.02880652 0.88561996],4,0.8856199604507987
